transformer_id,ambient_temp,humidity,hotspot_temp,load_percent,load_efficiency_index,mist_on
1,29.053346539904755,65.84858801354183,30.46634955627538,63.64104112637804,0.7772563560576768,1
1,29.879204756236845,78.73140866144698,30.29019480657634,90.7566473926093,0.6823517341258676,1
1,31.643985386103733,71.17755046827381,29.621780831931538,7.697990982879299,0.9730570315599224,1
1,29.78078664358661,69.35297475585811,29.767400365622372,92.96976523425731,0.6746058216800994,1
1,32.10762319268241,86.6991460762761,29.740181408777673,18.657005888603585,0.9347004793898874,1
1,32.19201682589145,79.56224053172257,29.621780831931538,80.74401551640625,0.7173959456925781,1
1,29.061988530042246,71.15424938863242,29.621780831931538,42.71077886262563,0.8505122739808103,1
1,31.89383989562151,88.23972574792127,29.621780831931538,0.6952130531190703,0.9975667543140833,1
1,29.510212073814458,68.23636491800943,29.621780831931538,33.7615171403628,0.8818346900087303,1
1,32.39341964758162,73.72647916456039,29.621780831931538,51.87906217433661,0.8184232823898219,1
1,32.50890916281538,90.986076963437,29.700750103569124,25.178229582536417,0.9118761964611226,1
1,30.61077485550108,73.12371436505278,29.621780831931538,28.484049437746762,0.9003058269678863,1
1,30.632496924846983,66.38992628374972,29.621780831931538,27.864646423661142,0.902473737517186,1
1,32.25484437579815,71.46817104800826,29.621780831931538,14.48948720912231,0.9492867947680719,1
1,29.59000191797754,83.14765977995873,29.621780831931538,76.16196153287176,0.7334331346349489,1
1,29.572331007901138,84.6618414125202,29.75885853064157,36.77831327192532,0.8712759035482613,1
1,30.764879568230572,67.43782379146903,30.124760137547156,83.5302495589238,0.7076441265437667,1
1,29.90490109181848,70.03599978079606,30.189503484338434,4.077514155476392,0.9857287004558326,1
1,28.688132147642964,78.82651257408058,30.09677667456075,22.649577519793795,0.9207264786807217,1
1,31.202471993569336,69.70789358313476,30.159293634534937,69.09377381024659,0.758171791664137,1
1,29.171864608515513,74.20879147835699,29.699956792407228,11.347352124058908,0.9602842675657939,1
1,32.32055530504579,88.68816254128649,29.673962169826332,25.79416277151556,0.9097204302996955,1
1,30.842584078329388,79.30056561561217,29.621780831931538,24.18522909004517,0.915351698184842,1
1,28.994191903155134,89.22482546473982,29.621780831931538,90.04180571633304,0.6848536799928344,1
1,30.01861913038218,84.60080332949647,29.957965061722486,89.71102599525771,0.6860114090165981,1
1,32.17012652899201,86.05663973815584,29.877863121488012,64.20316461542878,0.7752889238459992,1
1,28.658569038398056,67.73973165738286,29.99478096591434,66.35017691080559,0.7677743808121804,1
1,28.642027167316414,69.34181738827246,30.115161743293527,54.87337893665861,0.8079431737216949,1
1,29.518858069773778,84.22883897638347,30.163241808714545,23.724908749680008,0.91696281937612,1
1,29.92337962456861,85.15526793818665,30.14638245948052,64.96328990472146,0.7726284853334748,1
1,30.895015245273424,67.5292187313585,30.144025731456228,36.77158030594335,0.8712994689291983,1
1,29.68259030265844,71.58772037123526,30.424369975462813,97.30105547524455,0.659446305836644,1
1,31.14633533592059,86.45990519562451,30.135125523004177,50.26370931051921,0.8240770174131827,1
1,30.929396370436976,78.29797773310932,29.621780831931538,19.52429877980445,0.9316649542706844,1
1,28.719044697657353,82.42775198949353,29.621780831931538,17.711067940704893,0.9380112622075328,1
1,32.383615169343194,90.75607157906987,29.621780831931538,91.48643902204485,0.679797463422843,1
1,32.48840010810622,91.01773938140983,29.800899840385824,85.300945546736,0.7014466905864241,1
1,29.79957640020988,75.39763867225199,29.621780831931538,85.11366715168569,0.7021021649691002,1
1,30.84898588176494,90.27617890234109,29.621780831931538,69.6029796674973,0.7563895711637595,1
1,30.902025512288997,67.62376533181074,29.777569214161023,61.500722669916975,0.7847474706552906,1
1,31.584855302948355,83.81942500687224,29.675076667186524,70.24840839871092,0.7541305706045118,1
1,30.05974543681056,72.92697979514132,29.70170409109693,80.93611554785136,0.7167235955825202,1
1,32.274743042157425,78.80624476924532,29.621780831931538,50.15162946871996,0.8244692968594801,1
1,31.81496154779864,82.54902613099966,29.621780831931538,70.19668772577033,0.7543115929598039,1
1,29.97376145933768,75.14073972127849,29.621780831931538,9.3981939840869,0.9671063210556958,1
1,30.934901395916235,65.97044139251204,29.621780831931538,46.55980181324602,0.837040693653639,1
1,30.98511387420758,65.82350674835433,29.621780831931538,3.7348188749214417,0.9869281339377749,1
1,31.912183074570173,74.72514731810409,29.68560158926092,12.706051265188478,0.9555288205718403,1
1,29.48506494191891,81.818042847113,29.621780831931538,8.5347464993768,0.9701283872521812,1
1,28.82850771660597,79.34657505234,29.832357273285616,54.06351216101065,0.8107777074364627,1
1,32.525189149781674,78.94010940413227,29.77419262018898,32.2956472941246,0.886965234470564,1
1,31.802525611006352,72.312470784076,29.621780831931538,43.89714207056361,0.8463600027530274,1
1,29.31495811221492,69.22380015211932,29.777186831785627,25.024289816459532,0.9124149856423917,1
1,30.81868749075602,84.29408991290168,29.75142850604528,66.01973767177313,0.7689309181487941,1
1,31.06866381686895,76.32920168555033,29.902599087521097,24.773098950115745,0.9132941536745949,1
1,30.045671546536585,85.46184498253797,29.621780831931538,1.4393488629755868,0.9949622789795854,1
1,29.013117474535544,78.27362862815447,29.95150064385941,47.34717707805657,0.834284880226802,1
1,29.314588311571598,76.71399452942526,30.145227410085962,39.85047343973734,0.8605233429609194,1
1,28.802996871019715,75.11454059491473,30.38616934374876,62.58599157142364,0.7809490295000173,1
1,30.63432586625189,88.1252257120847,30.185736455791062,65.8693631618945,0.7694572289333692,1
1,30.96488315702539,90.38621651847386,30.02289088269479,57.5474177875879,0.7985840377434423,1
1,30.174460536757625,82.36878189794353,29.989488997335542,45.825289049151664,0.8396114883279692,1
1,30.166191383134635,90.95214522324568,29.993848072806085,90.53506419560637,0.6831272753153778,1
1,29.404945371088722,66.87275512362947,29.621780831931538,10.077800137742665,0.9647276995179007,1
1,29.897683353106583,87.81163339617527,29.621780831931538,2.3271935735825866,0.9918548224924609,1
1,31.87965476228728,72.6100789188818,29.621780831931538,11.816482762165625,0.9586423103324203,1
1,32.13166888603975,84.84691818270491,29.989911963490147,80.34809303848486,0.718781674365303,1
1,29.749919122216763,69.79086768205252,29.621780831931538,75.06147516408583,0.7372848369256997,1
1,31.727432674899525,74.20169558683148,29.621780831931538,93.07573256035647,0.6742349360387523,1
1,32.05543183930359,76.58283873912549,29.621780831931538,75.08710677914974,0.7371951262729759,1
1,32.231992458649806,78.64181405609214,29.644069394329264,82.64574661077417,0.7107398868622904,1
1,29.901979236053986,89.17912716939742,29.621780831931538,38.92016787341631,0.8637794124430429,1
1,32.42202870013476,90.66639296731401,29.621780831931538,57.34378881232861,0.7992967391568498,1
1,31.149129680610734,77.10802909341463,29.661658611081283,29.321077169806454,0.8973762299056774,1
1,31.631278949682258,86.37263418059791,29.621780831931538,78.96181427945538,0.7236336500219063,1
1,28.9866052441263,78.3493482269697,29.621780831931538,5.755876001664428,0.9798544339941745,1
1,32.17259756296474,74.47470533890612,29.74364316642093,11.706701642760587,0.959026544250338,1
1,29.19374756014288,85.56078705637175,29.621780831931538,61.82180633162611,0.7836236778393086,1
1,31.909221069092965,84.0685401332254,29.621780831931538,8.134878064189976,0.9715279267753351,1
1,28.961131688272307,91.63926861953173,29.686832197295047,37.427079575612034,0.8690052214853579,1
1,32.41077514146697,91.62202872321751,29.621780831931538,75.33781852589416,0.7363176351593704,1
1,30.1268191740552,67.25451935086406,29.621780831931538,77.71469159274368,0.7279985794253971,1
1,32.24719837231048,68.00233202226609,29.870441376727666,49.262510429085914,0.8275812134981992,1
1,28.667195411001213,77.65383733384141,29.812273170060518,5.630327568183735,0.9802938535113569,1
1,30.955255892320178,90.97865880881264,29.762575681066906,37.48705795237041,0.8687952971667036,1
1,29.764629177058982,88.45217646111543,29.621780831931538,22.359583851945263,0.9217414565181916,1
1,32.59364001640874,66.99250724785577,29.724957190996953,55.38542844013208,0.8061510004595378,1
1,32.49899097440793,79.12364179259401,29.621780831931538,62.93986381352625,0.7797104766526581,1
1,31.132013152267792,80.7764864219237,30.16075158160195,90.11580104909889,0.684594696328154,1
1,28.80356635329737,72.58600611899021,30.132966459264818,95.04114840765587,0.6673559805732044,1
1,31.102311223137686,72.48929194049059,30.051956238608952,18.81211597237613,0.9341575940966835,1
1,30.476574451691466,74.54051015670342,29.621780831931538,58.365611185087204,0.7957203608521948,1
1,31.876960910759333,83.48774165895475,29.621780831931538,16.26169393448913,0.9430840712292881,1
1,32.265489569906904,87.20850555892557,29.849559812031973,94.9799913291924,0.6675700303478266,1
1,30.294752977094014,90.18366905055836,30.25607144912379,86.60638895004084,0.6968776386748571,1
1,28.802655512356296,65.7119083114258,30.064551028823356,37.64633668780496,0.8682378215926827,1
1,30.145344258455623,91.18768874099429,29.686943734483837,84.21189231357087,0.705258376902502,1
1,31.97509565077609,77.6547153144642,29.621780831931538,41.48195023376652,0.8548131741818172,1
1,32.08067033695175,86.9483272465121,29.635169850369316,99.97176732861305,0.6500988143498543,1
1,32.60832818022716,79.99665605127095,29.621780831931538,76.89874151805105,0.7308544046868213,1
1,29.138418492537518,90.75937773598551,29.621780831931538,60.617463445088006,0.787838877942192,1
1,29.53635205394539,83.13591847895813,29.621780831931538,61.81282404578958,0.7836551158397365,1
1,31.308073614302735,79.04830792440242,29.621780831931538,77.23183917356393,0.7296885628925263,1
1,30.70243483637951,88.00890050860059,29.73691059525801,55.190683877448556,0.8068326064289301,1
1,30.235712296781127,68.6184111681673,29.621780831931538,2.8782676313338973,0.9899260632903314,1
1,31.642329854626013,81.74835788654354,29.621780831931538,70.40797680992236,0.7535720811652717,1
1,28.679959494603064,74.46586408777812,29.621780831931538,58.991768685463306,0.7935288096008785,1
1,30.19075701233047,76.81182289464068,29.664295267574957,90.41586944937484,0.683544456927188,1
1,31.75639288289611,75.70665512267429,29.621780831931538,62.20867002278735,0.7822696549202443,1
1,32.07123566691852,90.63705683875634,29.621780831931538,14.707348092903793,0.9485242816748367,1
1,29.654758385127373,77.39666541843306,29.880939550881077,98.0032575285477,0.6569885986500831,1
1,30.592253207903017,73.87629347776272,29.691782130206942,63.34008543167258,0.778309700989146,1
1,29.137299719574134,68.45723765185986,29.621780831931538,15.190269351229436,0.946834057270697,1
1,29.17708952252918,82.3036181096868,29.621780831931538,18.188008439914483,0.9363419704602993,1
1,30.517627392983027,83.02405894006773,29.621780831931538,17.231987120162984,0.9396880450794296,1
1,29.39093690716622,66.10345263919493,29.621780831931538,16.893506307216455,0.9408727279247424,1
1,28.976590966959762,68.25716851971622,29.621780831931538,46.077876803272574,0.838727431188546,1
1,29.447115705554708,74.83528624829803,29.621780831931538,50.34172708548569,0.8238039552008001,1
1,31.81942242756771,81.9533105162545,29.621780831931538,8.17590319488719,0.9713843388178949,1
1,32.11609532835865,89.86355481435896,29.621780831931538,6.107795985486375,0.9786227140507977,1
1,31.614819593466173,69.98206752262219,29.621780831931538,20.93493233367103,0.9267277368321514,1
1,30.103669243097066,78.08212060015758,29.621780831931538,61.825477153029595,0.7836108299643965,1
1,31.611664584466563,65.99044647804614,29.621780831931538,25.243694434402077,0.9116470694795927,1
1,31.475179175469748,89.17058461755438,29.621780831931538,51.167744211566614,0.8209128952595168,1
1,30.41143029922536,79.38066619428562,29.621780831931538,24.247050363472965,0.9151353237278446,1
1,29.69875375572906,75.18667240382482,29.621780831931538,2.007119777772637,0.9929750807777957,1
1,29.931770240643196,68.23357755911978,29.621780831931538,89.0527280739895,0.6883154517410368,1
1,30.996150646147733,83.33576261690122,29.621780831931538,78.91712386073382,0.7237900664874316,1
1,30.77020699920573,80.84471018656373,29.621780831931538,74.54394741843299,0.7390961840354846,1
1,30.348419016850254,68.44466817548022,29.71420551421594,28.377590579872447,0.9006784329704465,1
1,30.904894050607187,74.61461159924185,29.621780831931538,98.65152487929797,0.6547196629224572,1
1,31.044880109359088,71.40512337687186,29.621780831931538,10.178247262040374,0.9643761345828586,1
1,29.264506324969762,70.03730964938525,29.621780831931538,28.50951686938471,0.9002166909571535,1
1,29.315275213110557,89.21266646491348,29.621780831931538,8.023374566164222,0.9719181890184252,1
1,32.551295299565965,68.02505035853741,29.621780831931538,39.785559904574164,0.8607505403339905,1
1,32.49966256503301,88.36869239913747,29.621780831931538,81.707207094928,0.714024775167752,1
1,31.296353711629262,90.09315170644481,29.621780831931538,55.67628930139298,0.8051329874451246,1
1,30.908231589811137,72.55943552882768,29.621780831931538,76.94929331919369,0.7306774733828221,1
1,30.323526586397204,78.70548022448028,29.621780831931538,24.240973241508023,0.9151565936547219,1
1,29.081128130888352,81.48674114592407,29.621780831931538,28.863055324025577,0.8989793063659105,1
1,30.54634123935081,79.37991467889282,29.621780831931538,5.182353682242691,0.9818617621121506,1
1,29.96819794470722,68.6291962773523,29.621780831931538,6.337497047276774,0.9778187603345313,1
1,31.347791720827257,85.52615221702153,29.67877765404749,59.56387406078443,0.7915264407872545,1
1,30.50808558613217,76.11970468197624,29.621780831931538,34.88682665429953,0.8778961067099517,1
1,29.34671309659418,66.79539921890299,29.621780831931538,74.11206492900591,0.7406077727484793,1
1,30.919673284651186,87.72937697247335,29.621780831931538,13.97723766262895,0.9510796681807987,1
1,29.276404603394354,69.43517654413681,29.736166904366797,81.45747202313821,0.7148988479190163,1
1,31.282569714716338,79.12276646876623,29.621780831931538,35.88304841235025,0.8744093305567742,1
1,31.888178589817848,76.85664253139589,29.62614166391727,37.69444294249076,0.8680694497012824,1
1,30.472499974609963,73.13720260243184,29.621780831931538,74.76093801762511,0.7383367169383122,1
1,32.22007912502981,75.3650629770767,29.621780831931538,54.35528611139886,0.809756498610104,1
1,32.247669275789725,81.85442588967778,29.621780831931538,11.689804070836407,0.9590856857520725,1
1,29.961403290559883,68.76034596191145,29.720121700736144,79.4025189270296,0.7220911837553964,1
1,31.10207185564559,79.40344948336067,29.621780831931538,89.38925830509577,0.6871375959321648,1
1,29.86866910311373,71.70920677499058,29.64566223630889,74.3946292572677,0.7396187975995631,1
1,28.755910570874654,80.38702149152554,29.621780831931538,76.24586857406905,0.7331394599907584,1
1,31.90681005061959,67.9870568977906,29.824275652482935,84.64522917345182,0.7037416978929186,1
1,29.13173548125947,75.72675684512991,29.625340726751727,79.72953657795536,0.7209466219771563,1
1,31.510791105503802,84.44098648674401,29.621780831931538,64.11476328852973,0.775598328490146,1
1,31.39757460979994,79.65355997038509,29.621780831931538,25.179905890695274,0.9118703293825665,1
1,32.25558307726605,80.75157845868526,29.621780831931538,40.08514167636399,0.859702004132726,1
1,30.46980404650807,90.57665016951901,29.621780831931538,15.33514031160802,0.9463270089093719,1
1,31.06759777367013,65.48897496316269,30.381382471993863,87.21239089441515,0.6947566318695471,1
1,32.35025396186599,80.25859595690864,30.32563672245361,69.66508238768922,0.7561722116430878,1
1,29.231937003588584,80.55978572450395,30.2927059734011,60.67150463828559,0.7876497337660004,1
1,30.318303517141082,84.88399436186751,30.263146683925136,93.43670147690149,0.6729715448308449,1
1,29.07473301529456,91.59071237198303,30.447462096686234,83.88980864459342,0.706385669743923,1
1,29.120431556744606,89.86273083066905,31.174490926029275,86.98963620621282,0.6955362732782552,1
1,30.21779164741206,66.47856424819484,31.030974599047823,33.519724164590095,0.8826809654239347,1
1,31.833194626323582,65.12506462112428,30.98510127692472,33.34991716911442,0.8832752899080996,1
1,32.30120329758258,74.35134184788096,29.994028964201817,34.69532018962277,0.8785663793363203,1
1,31.571785824370533,77.20988440402479,29.621780831931538,22.460482293998197,0.9213883119710063,1
1,29.32732877795643,78.45592986396595,29.621780831931538,41.89254495045479,0.8533760926734082,1
1,32.28116443620394,74.78463527614909,29.621780831931538,58.05883502780434,0.7967940774026848,1
1,32.46606210180936,69.01389364933405,29.621780831931538,41.462412372702374,0.8548815566955417,1
1,28.963179504246114,91.91560479984058,29.621780831931538,50.21950103312426,0.8242317463840652,1
1,31.62162271352825,70.66745101358082,29.64600270424554,89.80542894407138,0.6856809986957502,1
1,29.442339393859566,70.148568457919,29.96763956796452,3.654966784809488,0.9872076162531668,1
1,28.88461538964495,85.93924565076529,29.621780831931538,45.32888347480276,0.8413489078381904,1
2,30.291692869015908,69.91205952337232,31.998712239200316,86.17856210135173,0.6983750326452689,0
2,30.753710577867274,82.38798766745343,32.3602098571901,40.87341710980964,0.8569430401156664,0
2,29.772277307934438,69.21612012888714,32.65174544237242,71.59722288473975,0.7494097199034109,0
2,30.558620533024857,71.23901950787793,32.9625242163409,67.18927435987284,0.7648375397404451,0
2,29.749574036310516,67.8109317135835,33.00561979436003,79.99160853731894,0.7200293701193837,1
2,30.623463009479963,67.68491760450232,32.37396145604028,24.317219099945408,0.9148897331501911,1
2,32.55979961271569,88.10380463886972,32.77218892596836,83.02198645669915,0.709423047401553,1
2,30.490669066956343,72.91498871704735,32.399146568314194,89.63358185211197,0.6862824635176081,1
2,29.722739579336004,67.30873033307064,31.56930911665397,20.78862551460273,0.9272398106988904,1
2,33.24141872960096,87.0709761669379,31.820000556324167,34.1817351697876,0.8803639269057434,1
2,30.70842561901823,75.25169502051621,31.86130535998422,59.02949425148078,0.7933967701198172,1
2,31.30837849405802,79.90527388300347,31.194024639978405,43.61265291353167,0.8473557148026392,1
2,30.84859492346073,90.60823928797822,31.36491692652129,76.36057941597608,0.7327379720440838,1
2,32.87015290908232,76.4807646206693,30.957242991846655,2.24693083201174,0.992135742087959,1
2,30.745441322832843,79.6241237958434,30.67073188529306,63.347821982614725,0.7782826230608485,1
2,33.01045283249025,91.5788588789959,30.67073188529306,52.56901823026858,0.8160084361940599,1
2,30.357449028686272,72.35229781602297,30.67073188529306,1.8390676547466733,0.9935632632083866,1
2,31.88744389535623,82.58835048550034,30.740420131481745,82.97418037072016,0.7095903687024794,1
2,30.49641697233547,65.29688737377897,30.87106983902226,13.688563006880727,0.9520900294759175,1
2,32.33087858347808,69.73502452283314,31.278076491472923,91.44119459249598,0.6799558189262641,1
2,31.34581398486135,75.34474026273644,30.96132414163579,51.89177052828376,0.8183788031510069,1
2,32.08334032315861,71.62442596139567,30.75996891477717,38.929561404197656,0.8637465350853082,1
2,30.825506832375858,74.60316334455362,30.794806202289276,71.90459051842456,0.7483339331855141,1
2,31.574933494089457,82.9191214647915,30.67073188529306,93.6829739324758,0.6721095912363347,1
2,32.60102027413406,70.80339022195044,30.67073188529306,3.1183135061284672,0.9890859027285503,1
2,29.87643513923006,78.40188867443338,30.67073188529306,59.68428489168892,0.7911050028790888,1
2,31.0077074485609,85.81462950113719,30.67073188529306,10.65982531337718,0.9626906114031799,1
2,31.652697150117852,83.58686470354887,30.67073188529306,43.48273386037462,0.8478104314886888,1
2,30.656340018249487,87.11576257720338,30.67073188529306,79.94158789689793,0.7202044423608573,1
2,32.03165455276941,74.74629521738072,30.67073188529306,9.158207332663416,0.967946274335678,1
2,33.33998618714203,68.69410303481196,30.67073188529306,95.02373538208025,0.6674169261627192,1
2,31.83833567480649,88.56953756866302,30.67073188529306,73.22248864095612,0.7437212897566536,1
2,32.89697647673886,82.78715090118936,30.67073188529306,69.22765645178525,0.7577032024187517,1
2,31.62843173986562,70.97265492912926,30.823924461022195,98.7668007996647,0.6543161972011736,1
2,33.44696924403951,66.06452390694966,30.927069086936324,70.55751725156884,0.7530486896195091,1
2,29.806515799636255,83.83034721566467,30.67184476811309,29.734900737255078,0.8959278474196073,1
2,33.36831666679918,91.21857261946494,30.957611490414614,94.42664891134339,0.6695067288102982,1
2,33.04892947943334,73.61571277756791,30.83730625088538,82.89154741506773,0.7098795840472629,1
2,29.81876242415503,81.09928671901542,30.67073188529306,23.000883728770305,0.919496906949304,1
2,32.569798971408105,66.76462120157144,30.76545461567612,31.529033783061035,0.8896483817592864,1
2,31.828697054794407,86.34952545065201,30.738426209059014,31.875250293206992,0.8884366239737755,1
2,32.134184638022276,71.28990581834812,30.67073188529306,2.440078155653802,0.9914597264552117,1
2,33.15112738089678,65.57427409296045,30.805729079360457,87.47016726841994,0.6938544145605302,1
2,32.86586482838772,91.94422098440012,30.67073188529306,35.071181545171015,0.8772508645919015,1
2,32.739485041017566,75.85213466744953,30.719701164996568,47.98756203039088,0.832043532893632,1
2,33.60706576209024,85.74338217434199,30.67073188529306,41.77667821673337,0.8537816262414333,1
2,31.35615989440134,84.91472214290008,30.67073188529306,23.877714576830233,0.9164279989810942,1
2,30.819687851909386,73.00031925231173,30.67073188529306,23.360775104990992,0.9182372871325315,1
2,29.839104643838507,65.48259623780217,30.67073188529306,98.77223897360315,0.654297163592389,1
2,32.38932101606534,70.89285497235673,30.67073188529306,94.99611839502253,0.6675135856174211,1
2,32.81611194295527,67.41409706243101,31.11332549863054,41.75807757849284,0.8538467284752751,1
2,30.338867669661358,91.76155290569837,30.67073188529306,23.16717013834434,0.9189149045157948,1
2,33.44165898183356,82.54045952279395,30.67073188529306,60.773679487885914,0.7872921217923994,1
2,30.376844013315093,70.95312764489474,30.67073188529306,18.643826214425452,0.934746608249511,1
2,32.78906977956007,74.45338199750171,30.67073188529306,5.784267656339637,0.9797550632028112,1
2,32.703685788109425,83.79255668745239,30.67073188529306,15.389590633985506,0.9461364327810508,1
2,32.93406438525553,71.05989543958984,31.05501117921862,22.38176148226231,0.9216638348120819,1
2,31.991076716644304,67.47014460973938,31.258373959772744,87.74608626303804,0.6928886980793669,1
2,30.733132055647882,68.49690287463571,31.347664728910367,88.87480798689772,0.688938172045858,1
2,31.874161367729617,67.34864251760807,31.41900396800736,40.845321307069874,0.8570413754252555,1
2,31.161485953342314,72.01335216152881,31.031017710104784,72.3420113688585,0.7468029602089953,1
2,30.551464693092303,83.4479866188091,30.67073188529306,7.613085949030019,0.9733541991783949,1
2,33.07555954148813,78.3689562293773,30.80570775788812,48.0586577326648,0.8317946979356732,1
2,31.06196871690183,83.30643611909471,30.713842926792122,56.5731963995791,0.8019938126014732,1
2,30.738844965970742,88.72300963158926,30.88576112048451,79.74260216069281,0.7209008924375752,1
2,33.13990868913227,84.12580037130594,30.919120663218532,83.7013328363672,0.7070453350727148,1
2,32.460617731970196,83.36380083752812,30.67073188529306,61.86113782151843,0.7834860176246855,1
2,33.194214922088776,88.53977524912126,30.67073188529306,2.9247283034559146,0.9897634509379043,1
2,32.973998887552106,68.47948642178302,30.67073188529306,33.51188542591419,0.8827084010093004,1
2,32.942599981769305,87.46762280485903,30.67073188529306,50.746773376083624,0.8223862931837074,1
2,29.696275372160393,72.75002959572265,30.67073188529306,61.69269183757422,0.7840755785684903,1
2,30.7099462095497,82.11815398368951,30.67073188529306,53.99853797158555,0.8110051170994506,1
2,32.79011346589763,67.88847724832787,30.710518037486814,76.1027902502028,0.7336402341242902,1
2,31.038220549447804,82.0807911146166,30.67073188529306,93.20281055100175,0.673790163071494,1
2,30.080770797255774,90.30516915538418,30.67073188529306,68.78857223008133,0.7592399971947154,1
2,32.50342023987419,66.81846623965684,30.67073188529306,58.217046017627325,0.7962403389383044,1
2,31.054264113104885,81.76471897972188,30.67073188529306,4.5742033812512854,0.9839902881656205,1
2,29.769079551128264,65.59733589128292,30.67073188529306,32.36102191495412,0.8867364232976606,1
2,31.625304646911722,85.80100028081041,30.67073188529306,68.32953766065052,0.7608466181877231,1
2,33.65922988592391,76.50689516037127,30.67073188529306,45.13870243296755,0.8420145414846136,1
2,30.325227170059733,86.45985781624809,30.860430309620764,69.36822257814886,0.757211220976479,1
2,30.763769993285894,90.67331618076108,30.90339401477698,15.105789178090024,0.947129737876685,1
2,31.400071089463466,90.47762984452517,30.67073188529306,41.97273169261223,0.8530954390758572,1
2,30.76759269468774,91.56739649491536,30.91535938087389,40.9334006315043,0.8567330977897349,1
2,33.2471287000096,71.20877435905933,30.67073188529306,21.31047040250833,0.9254133535912208,1
2,31.144837260188105,88.3376727456702,30.67073188529306,47.32099066915572,0.834376532657955,1
2,33.543505596951945,70.00918892398427,30.80174601850557,86.86231679556109,0.6959818912155362,1
2,33.049864797760605,85.54764775546097,30.846369977012966,62.62203216314154,0.7808228874290046,1
2,30.19571139602261,65.87820684626381,31.159400545565866,92.08478478156869,0.6777032532645096,1
2,31.596821291343257,68.16732110198465,30.946927216853453,12.518579220255043,0.9561849727291074,1
2,32.412993034208945,76.6182591622855,30.67073188529306,20.052472670033673,0.9298163456548821,1
2,31.998617492950654,72.26282191974764,30.67073188529306,79.75591006371882,0.7208543147769841,1
2,30.912179720987353,77.29094402520863,30.67073188529306,1.1620539908100636,0.9959328110321648,1
2,31.590487224161553,81.20055479922121,30.67073188529306,29.166257870930323,0.8979180974517439,1
2,32.45065942979923,88.22330472410852,30.67073188529306,77.98509888933498,0.7270521538873276,1
2,30.090452598965758,71.53521542828824,30.67073188529306,98.66625932671465,0.6546680923564987,1
2,30.24071405689911,78.46998014318662,30.67073188529306,61.81557343181191,0.7836454929886583,1
2,29.70981527496979,73.81445532258778,30.992419031355524,51.771164338471145,0.818800924815351,1
2,30.02219788187239,74.46692714264788,30.67073188529306,3.3203108791366565,0.9883789119230217,1
2,30.2015949014653,80.32360290306207,30.67073188529306,68.94649691372658,0.758687260801957,1
2,32.87307868172939,70.40405659460987,30.67073188529306,16.748258225906977,0.9413810962093256,1
2,32.496634791240666,65.85282591029234,30.67073188529306,93.62122462436898,0.6723257138147085,1
2,29.878617019898947,79.6150010531289,30.67073188529306,70.90605194509165,0.7518288181921793,1
2,32.877644217572225,74.16515519865577,30.77370470975101,81.48251137465122,0.7148112101887207,1
2,29.99119127083176,89.16004971363425,30.67073188529306,54.75923761537362,0.8083426683461923,1
2,32.24504266607916,79.21287184527506,30.933263121742804,73.15895217553319,0.7439436673856339,1
2,29.997251813415417,66.62950626774523,30.67073188529306,24.710323401014644,0.9135138680964487,1
2,32.82952591386297,82.78510993852365,30.67073188529306,49.8195716453139,0.8256314992414013,1
2,31.892186089043584,84.41844801335112,30.67073188529306,22.845474133129873,0.9200408405340454,1
